file_name,catalogue_no,title,author,author_id,tōh.,CBETA number,Remarks Chinese translation,url,archive.org,reconstructed (y/n),best_text,duplicate_of_standard
śāradāṣṭakastotra_book_137.xml,book_137,Śāradāṣṭakastotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/137,,,,
saptavidhānuttarastotra_book_136.xml,book_136,Saptavidhānuttarastotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/136,,,,
saptākṣarastotra_book_135.xml,book_135,Saptākṣarastotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/135,,,,
ṣaḍgatistotra_book_134.xml,book_134,Ṣaḍgatistotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/134,,,,
rūpastava_book_133.xml,book_133,Rūpastava,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/133,,,,
ratnamālāstotra_book_132.xml,book_132,Ratnamālāstotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/132,,,,
rakṣākālastava_book_131.xml,book_131,Rakṣākālastava,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/131,,,,
potalakāṣṭaka_book_130.xml,book_130,Potalakāṣṭaka,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/130,,,,
narakoddhārastotra_book_129.xml,book_129,Narakoddhārastotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/129,,,,
lokeśvarastotra_book_128.xml,book_128,Lokeśvarastotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/128,,,,
lokeśvaraśataka_book_127.xml,book_127,Lokeśvaraśataka,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/127,,,,
lokanāthastotra_book_126.xml,book_126,Lokanāthastotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/126,,,,
avalokiteśvarāṣṭottaraśatanāmastotra_book_125.xml,book_125,Avalokiteśvarāṣṭottaraśatanāmastotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/125,,,,
avalokiteśvarastotra_carapatipādaviracita_book_124.xml,book_124,Avalokiteśvarastotra (Carapatipādaviracita),Carapatipāda,P0AT0263,,,Not found.,https://www.dsbcproject.org/canon-text/book/124,,,,
avalokiteśvarastotra_book_123.xml,book_123,Avalokiteśvarastotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/123,,,,
avalokiteśvarastava_candrakāntābhikṣuṇīkṛta_book_122.xml,book_122,Avalokiteśvarastava (Candrakāntābhikṣuṇīkṛta),Candrakāntābhikṣuṇī,P0AT0262,,,Not found.,https://www.dsbcproject.org/canon-text/book/122,,,,
avalokiteśvarāṣṭakastotra_book_121.xml,book_121,Avalokiteśvarāṣṭakastotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/121,,,,
avalokiteśvarahayagrīvadhāraṇī_book_120.xml,book_120,Avalokiteśvarahayagrīvadhāraṇī,,,,,"Not found. One reference, i.e., T18n0901, seems to be referring to the Dhāraṇīsamuccaya(sūtra) and not the current text.",https://www.dsbcproject.org/canon-text/book/120,,,,
avadhānastotra_vandanāstava_book_119.xml,book_119,Avadhānastotra (Vandanāstava),,,,,Not found.,https://www.dsbcproject.org/canon-text/book/119,,,,
aṣṭamātṛkāstotra_book_118.xml,book_118,Aṣṭamātṛkāstotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/118,,,,
maṅgalāṣṭaka_book_117.xml,book_117,Maṅgalāṣṭaka,,,,T14n0429,,https://www.dsbcproject.org/canon-text/book/117,,,,
āryatārāstuti_book_116.xml,book_116,Āryatārāstuti,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/116,,,,
āryatārānamaskāraikaviṃśatistotra_book_113.xml,book_113,Āryatārānamaskāraikaviṃśatistotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/113,,,,
ākāśagarbhanāmāṣṭottaraśatastotra_book_112.xml,book_112,Ākāśagarbhanāmāṣṭottaraśatastotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/112,,,,
vikramāraccivaibhava_book_111.xml,book_111,Vikramāraccivaibhava,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/111,,,,
ādibuddhadvādaśakastotra_book_109.xml,book_109,Ādibuddhadvādaśakastotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/109,,,,
bhadracaryādeśanā_book_842.xml,book_842,Bhadracaryādeśanā,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/842,,,,
dharmadhātustava_book_796.xml,book_796,Dharmadhātustava,,,,T32n1675,,https://www.dsbcproject.org/canon-text/book/796,,,,
dvādaśakāranayastotra_book_760.xml,book_760,Dvādaśakāranayastotra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/760,,,,
mahāvadānasūtra_book_49.xml,book_49,Mahāvadānasūtra,,,,T01n0002,"I couldn't find the 大本經 in the Taishō. Michael: T2, Mahāvadāna: also T3? Note lists of parallels in HBGR: T1(1), T2, 4, T125(48.4).",https://www.dsbcproject.org/canon-text/book/49,,,,
mahāvastvavadāna_vol_1_book_883.xml,book_883,Mahāvastvavadāna (Vol 1),,,,,"Not found. That is, I found the only reference I came across to the Ekottarikāgama (C. 增壹阿含經, T02n0125) not convincing.",https://www.dsbcproject.org/canon-text/book/883,https://archive.org/details/in.ernet.dli.2015.408378/mode/2up,,,
vajrasattvaniṣpādanasūtra_book_818.xml,book_818,Vajrasattvaniṣpādanasūtra,Candrakīrti,P5782,,,Not found.,https://www.dsbcproject.org/canon-text/book/818,,,,
catuṣpariṣatsūtra_book_38.xml,book_38,Catuṣpariṣatsūtra,,,,,"Not found. Howver, one could check ""Waldschmidt, Ernst 1957 (vol. 2): Das Catuṣpariṣatsūtra, eine kanonische Lehrschrift über die Begründung der buddhistischen Gemeinde, Text in Sanskrit und tibetisch, verglichen mit dem Pāli nebst einer Übersetzung der chinesischen Entsprechung im Vinaya der Mūlasarvâstivādins, auf Grund von Turfan-Handschriften herausgegeben und bearbeitet, Berlin: Akademie Verlag."" if one has access to it.",https://www.dsbcproject.org/canon-text/book/38,,,,
mahāsattvamaṇicūḍamahārājabodhisattvāvadāna_book_6.xml,book_6,Mahāsattvamaṇicūḍamahārājabodhisattvāvadāna,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/6,,,,
kaṭhināvadāna_book_5.xml,book_5,Kaṭhināvadāna,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/5,,,,
āryaśrīgrahamātṛkādhāraṇī_book_862.xml,book_862,Āryaśrīgrahamātṛkādhāraṇī,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/862,,,,
śrīguhyasamājatantra_book_723.xml,book_723,Śrīguhyasamājatantra,,,D0442,,Not found.,https://www.dsbcproject.org/canon-text/book/723,,,,
dhāraṇīsaṃgraha_book_820.xml,book_820,Dhāraṇīsaṃgraha,,,,,"Not found. That is, I find the reference to the Dhāraṇīsamuccaya(sūtra) (C. 陀羅尼集經, T18n0901) not entirely convincing.",https://www.dsbcproject.org/canon-text/book/820,,,,
amoghapāśakalparāja_part_vii_book_794.xml,book_794,Amoghapāśakalparāja (Part VII),,,,T20n1092,,https://www.dsbcproject.org/canon-text/book/794,,,,
amoghapāśakalparāja_part_vi_book_792.xml,book_792,Amoghapāśakalparāja (Part VI),,,,T20n1092,,https://www.dsbcproject.org/canon-text/book/792,,,,
bhaiṣajyaguruvaidūryaprabharājasūtra_book_36.xml,book_36,Bhaiṣajyaguruvaidūryaprabharājasūtra,,,D0504,"T14n0449, T14n0450, T14n0451",I'm not entirely certain whether T14n0449 corresponds to the current text.,https://www.dsbcproject.org/canon-text/book/36,,,n,gretil_sa/sa_bhaiSajyaguruvaidUryaprabharAjasUtra.xml
aparimitāyuḥmahāyānasūtra_book_24.xml,book_24,Aparimitāyuḥmahāyānasūtra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/24,,,n,gretil_sa/sa_aparimitAyuHsUtra.xml
ṣaṇmukhīdhāraṇī_book_19.xml,book_19,Ṣaṇmukhīdhāraṇī,,,,T21n1360,,https://www.dsbcproject.org/canon-text/book/19,,,,
nārāyaṇaparipṛcchā_āryamahāmāyāvijayavāhinī_nāma_dhāraṇī_book_18.xml,book_18,Nārāyaṇaparipṛcchā Āryamahāmāyāvijayavāhinī Nāma Dhāraṇī,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/18,,,,
āryābuddhabalādhānaprātihāryavikurvaṇanirdeśanāmamahāyānasūtra_book_63.xml,book_63,Āryābuddhabalādhānaprātihāryavikurvaṇanirdeśanāmamahāyānasūtra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/63,,,n,gretil_sa/sa_buddhabalAdhAnaprAtihAryavikurvANanirdezasUtra.xml
sarvatathāgatādhiṣṭhānavyūhasūtra_book_57.xml,book_57,Sarvatathāgatādhiṣṭhānavyūhasūtra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/57,,,n,gretil_sa/sa_sAgaranAgarAjaparipRcchAmahAyAnasUtra.xml
meghasūtra_book_50.xml,book_50,Meghasūtra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/50,,,,
mahāmeghasūtra_book_47.xml,book_47,Mahāmeghasūtra,,,,"T12n0387, T19n0989, T19n0991, T19n0992, T19n0993",,https://www.dsbcproject.org/canon-text/book/47,,,,
saddharmasmṛtyupasthānasūtra_book_813.xml,book_813,Saddharmasmṛtyupasthānasūtra,,,D0287,,Not found.,https://www.dsbcproject.org/canon-text/book/813,,,,
āryatriratnānusmṛtisūtra_book_33.xml,book_33,Āryatriratnānusmṛtisūtra,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/33,,,,
āryasaṃghāṭasūtra_book_31.xml,book_31,Āryasaṃghāṭasūtra,,,D0102,T13n0423,,https://www.dsbcproject.org/canon-text/book/31,,,n,gretil_sa/sa_saMghATasUtra.xml
āryasāgaranāgarājaparipṛcchā_nāma_mahāyānasūtra_book_30.xml,book_30,Āryasāgaranāgarājaparipṛcchā Nāma Mahāyānasūtra,,,D0155,,Not found.,https://www.dsbcproject.org/canon-text/book/30,,,n,gretil_sa/sa_sAgaranAgarAjaparipRcchAmahAyAnasUtra.xml
āryānityatāsūtra_book_27.xml,book_27,Āryānityatāsūtra,,,,"T17n0758, T17n0801",,https://www.dsbcproject.org/canon-text/book/27,,,n,gretil_sa/sa_AryAnityatAsUtra.xml
arthaviniścayasūtra_book_25.xml,book_25,Arthaviniścayasūtra,,,D0317,,Not found.,https://www.dsbcproject.org/canon-text/book/25,,,n,gretil_sa/sa_arthavinizcayasUtra.xml
avikalpapraveśadhāraṇī_book_13.xml,book_13,Avikalpapraveśadhāraṇī,,,D0142,T15n0654,,https://www.dsbcproject.org/canon-text/book/13,,,,
pañcaśatikā_prajñāpāramitā_book_754.xml,book_754,Pañcaśatikā Prajñāpāramitā,,,D0015,T08n0260,,https://www.dsbcproject.org/canon-text/book/754,,,,
bhikṣuṇīvinaya_book_88.xml,book_88,Bhikṣuṇīvinaya,,,,T22n1427,,https://www.dsbcproject.org/canon-text/book/88,,,n,gretil_sa/sa_bhikSuNIvinaya.xml
upasampadājñapti_book_825.xml,book_825,Upasampadājñapti,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/825,,,,
lokeśvarapārājikā_book_776.xml,book_776,Lokeśvarapārājikā,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/776,,,,
maṃjuśrīpārājikā_book_772.xml,book_772,Maṃjuśrīpārājikā,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/772,,,,
śrīlokeśvarabhāṣitaparājikā_book_768.xml,book_768,Śrīlokeśvarabhāṣitaparājikā,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/768,,,,
saddharmapārājikā_book_766.xml,book_766,Saddharmapārājikā,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/766,,,,
vajrasatvapārājikā_book_764.xml,book_764,Vajrasatvapārājikā,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/764,,,,
śayanāsanavastu_book_725.xml,book_725,Śayanāsanavastu,,,,,Not found.,https://www.dsbcproject.org/canon-text/book/725,,,,
prajñāpāramitāstotra_book_170.xml,book_170,Prajñāpāramitāstotra,,,,,,https://www.dsbcproject.org/canon-text/book/170,,,,
tarkaśāstra_book_305.xml,book_305,Tarkaśāstra,,,,,,https://www.dsbcproject.org/canon-text/book/305,,,n,gretil_sa/sa_tarkazAstra.xml
sarvabuddhaviṣayāvatārajñānālokālaṁkāra_nāma_mahāyānasūtra_book_873.xml,book_873,Sarvabuddhaviṣayāvatārajñānālokālaṁkāra Nāma Mahāyānasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/873,,,,
hetutattvopadeśa_book_290.xml,book_290,Hetutattvopadeśa,,,,,,https://www.dsbcproject.org/canon-text/book/290,,,n,gretil_sa/sa_jitAri-hetutattvopadeza.xml
prahāṇapūrakaśatavandanā_nāma_mahāyānasūtra_book_906.xml,book_906,Prahāṇapūrakaśatavandanā Nāma Mahāyānasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/906,,,,
dveśavajrasādhana_book_951.xml,book_951,Dveśavajrasādhana,,,,,,https://www.dsbcproject.org/canon-text/book/951,,,,
caryāsaṅgrahapradīpa_book_263.xml,book_263,Caryāsaṅgrahapradīpa,,,,,,https://www.dsbcproject.org/canon-text/book/263,,,n,gretil_sa/sa_dIpaMkara-caryAsaMgrahapradIpa.xml
adhyardhaśatakaṃ_nāma_stotra_book_173.xml,book_173,Adhyardhaśatakaṃ Nāma Stotra,,,,,,https://www.dsbcproject.org/canon-text/book/173,,,,
kṣaṇabhaṅgasiddhi_vyatirekātmikā_book_293.xml,book_293,Kṣaṇabhaṅgasiddhi Vyatirekātmikā,,,,,,https://www.dsbcproject.org/canon-text/book/293,,,n,gretil_sa/sa_ratnakIrti-kSaNabhaGgasiddhi-vyatirekAtmikA-alt.xml
mahāmāyāsādhana_book_345.xml,book_345,Mahāmāyāsādhana,,,,,,https://www.dsbcproject.org/canon-text/book/345,,,,
prajñāpāramitāhṛdayasūtra_saṃkṣiptamātṛkā_book_70.xml,book_70,Prajñāpāramitāhṛdayasūtra [Saṃkṣiptamātṛkā],,,,,,https://www.dsbcproject.org/canon-text/book/70,,,n,gretil_sa/sa_prajJApAramitAhRdayasUtrasaMkSiptamAtRkA.xml
hayagrīvavidyā_book_16.xml,book_16,Hayagrīvavidyā,,,,,,https://www.dsbcproject.org/canon-text/book/16,,,n,gretil_sa/sa_hayagrIvavidyA.xml
upāsakasaṁvarāṣṭakavivaraṇa_book_902.xml,book_902,Upāsakasaṁvarāṣṭakavivaraṇa,,,,,,https://www.dsbcproject.org/canon-text/book/902,,,,
buddhacarita_book_222.xml,book_222,Buddhacarita,,,,,,https://www.dsbcproject.org/canon-text/book/222,,,,
paramādyatantra_book_971.xml,book_971,Paramādyatantra,,,,,,https://www.dsbcproject.org/canon-text/book/971,,,,
madhyamakaśālistambasūtra_book_46.xml,book_46,Madhyamakaśālistambasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/46,,,n,gretil_sa/sa_madhyamakazAlistambasUtra.xml
santānāntarasiddhiṭīkā_book_304.xml,book_304,Santānāntarasiddhiṭīkā,,,,,,https://www.dsbcproject.org/canon-text/book/304,,,n,gretil_sa/sa_vinItadeva-saMtAnAntarasiddhiTIkA.xml
āryaśālistambakakārikā_book_320.xml,book_320,Āryaśālistambakakārikā,,,,,,https://www.dsbcproject.org/canon-text/book/320,,,n,gretil_sa/sa_nAgArjuna-zAlistambakakArikA.xml
mūlamadhyamakakārikā_book_931.xml,book_931,Mūlamadhyamakakārikā,,,,,,https://www.dsbcproject.org/canon-text/book/931,,,,
āryadharmadhātugarbhavivaraṇa_book_100.xml,book_100,Āryadharmadhātugarbhavivaraṇa,,,,,,https://www.dsbcproject.org/canon-text/book/100,,,n,gretil_sa/sa_nAgArjuna-dharmadhAtugarbhavivaraNa.xml
mahāsāṃghikaprātimokṣasūtra_book_90.xml,book_90,Mahāsāṃghikaprātimokṣasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/90,,,n,gretil_sa/sa_prAtimokSasUtra-of-the-mahAsAMghikas.xml
sekoddeśa_book_105.xml,book_105,Sekoddeśa,,,,,,https://www.dsbcproject.org/canon-text/book/105,,,n,gretil_sa/sa_nAropa-sekoddeza.xml
āryarāṣṭrapālaparipṛcchā_nāma_mahāyānasūtra_book_29.xml,book_29,Āryarāṣṭrapālaparipṛcchā Nāma Mahāyānasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/29,,,n,gretil_sa/sa_rASTrapAlaparipRcchA.xml
suvikrāntavikrāmiparipṛcchā_nāma_sārdhadvisāhasrikā_prajñāpāramitā_book_74.xml,book_74,Suvikrāntavikrāmiparipṛcchā Nāma Sārdhadvisāhasrikā Prajñāpāramitā,,,,,,https://www.dsbcproject.org/canon-text/book/74,,,n,gretil_sa/sa_suvikrAntavikrAmiparipRcchA.xml
sūtrārthasamuccayopadeśa_book_253.xml,book_253,Sūtrārthasamuccayopadeśa,,,,,,https://www.dsbcproject.org/canon-text/book/253,,,n,gretil_sa/sa_dIpaMkarazrIjJAna-sUtrArthasamuccayopadeza.xml
upāyahṛdaya_book_307.xml,book_307,Upāyahṛdaya,,,,,,https://www.dsbcproject.org/canon-text/book/307,,,n,gretil_sa/sa_upAyahRdaya.xml
kālacakragaṇitopadeśa_book_899.xml,book_899,kālacakragaṇitopadeśa,,,,,,https://www.dsbcproject.org/canon-text/book/899,,,,
sukhāvatīvyūha_saṃkṣiptamātṛkā_book_58.xml,book_58,Sukhāvatīvyūha (Saṃkṣiptamātṛkā),,,,,,https://www.dsbcproject.org/canon-text/book/58,,,n,gretil_sa/sa_sukhAvatIvyUhasaMkSiptamAtRkA.xml
sambandhaparīkṣā_book_302.xml,book_302,Sambandhaparīkṣā,,,,,,https://www.dsbcproject.org/canon-text/book/302,,,,
dharmasamuccaya_book_231.xml,book_231,Dharmasamuccaya,,,,,,https://www.dsbcproject.org/canon-text/book/231,,,n,gretil_sa/sa_dharmasamuccaya.xml
jñānaprasthānaśāstra_book_102.xml,book_102,Jñānaprasthānaśāstra,,,,,,https://www.dsbcproject.org/canon-text/book/102,,,,
āryatārāsragdharāstotra_book_114.xml,book_114,Āryatārāsragdharāstotra,,,,,,https://www.dsbcproject.org/canon-text/book/114,,,,
jātakamālā_book_22.xml,book_22,Jātakamālā,,,,,,https://www.dsbcproject.org/canon-text/book/22,,,n,gretil_sa/sa_AryazUra-jAtakamAlA.xml
prajñāhṛdayavyākhyā_book_904.xml,book_904,Prajñāhṛdayavyākhyā,,,,,,https://www.dsbcproject.org/canon-text/book/904,,,,
cittaviśuddhiprakaraṇa_book_354.xml,book_354,Cittaviśuddhiprakaraṇa,,,,,,https://www.dsbcproject.org/canon-text/book/354,,,n,gretil_sa/sa_Aryadeva-cittavizuddhiprakaraNa.xml
gurupañcāśikā_book_221.xml,book_221,Gurupañcāśikā,,,,,,https://www.dsbcproject.org/canon-text/book/221,,,n,gretil_sa/sa_azvaghoSa-gurupaJcAzikA.xml
gurukriyākrama_book_220.xml,book_220,Gurukriyākrama,,,,,,https://www.dsbcproject.org/canon-text/book/220,,,n,gretil_sa/sa_dIpaMkarazrIjJAna-gurukriyAkrama.xml
buddhādipūjāvidhi_book_923.xml,book_923,Buddhādipūjāvidhi,,,,,,https://www.dsbcproject.org/canon-text/book/923,,,,
bhāvanākrama_book_257.xml,book_257,Bhāvanākrama,,,,,,https://www.dsbcproject.org/canon-text/book/257,,,n,gretil_sa/sa_kamalazIla-bhAvanAkrama.xml
dharmasaṃgraha_book_230.xml,book_230,Dharmasaṃgraha,,,,,,https://www.dsbcproject.org/canon-text/book/230,,,n,gretil_sa/sa_nAgArjuna-dharmasaMgraha.xml
mahāyānaviṃśikā_book_245.xml,book_245,Mahāyānaviṃśikā,,,,,,https://www.dsbcproject.org/canon-text/book/245,,,n,gretil_sa/sa_nAgArjuna-mahAyAnaviMzikA.xml
pramāṇavārtika_book_298.xml,book_298,Pramāṇavārtika,,,,,,https://www.dsbcproject.org/canon-text/book/298,,,n,gretil_sa/sa_pramANavArttika.xml
vimalakīrtinirdeśasūtra_book_61.xml,book_61,Vimalakīrtinirdeśasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/61,,,n,gretil_sa/sa_vimalakIrtinirdezasUtra.xml
ṣaḍgatikārikā_book_858.xml,book_858,Ṣaḍgatikārikā,,,,,,https://www.dsbcproject.org/canon-text/book/858,,,,
saṃghāṭasūtra_book_942.xml,book_942,Saṃghāṭasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/942,,,,
guhyāsamājatantrapradīpodyotanaṭīkā_ṣaṭkoṭivyākhyā_book_737.xml,book_737,Guhyāsamājatantrapradīpodyotanaṭīkā Ṣaṭkoṭivyākhyā,,,,,,https://www.dsbcproject.org/canon-text/book/737,,,,
santānāntarasiddhi_book_303.xml,book_303,Santānāntarasiddhi,,,,,,https://www.dsbcproject.org/canon-text/book/303,,,n,gretil_sa/sa_dharmakIrti-saMtAnAntarasiddhi.xml
ratnāvalī_book_233.xml,book_233,Ratnāvalī,,,,,,https://www.dsbcproject.org/canon-text/book/233,,,n,gretil_sa/sa_nAgArjuna-ratnAvalI.xml
abhiṣekavidhi_book_889.xml,book_889,Abhiṣekavidhi,,,,,,https://www.dsbcproject.org/canon-text/book/889,,,,
kṣaṇabhaṅgasiddhi_book_292.xml,book_292,Kṣaṇabhaṅgasiddhi,,,,,,https://www.dsbcproject.org/canon-text/book/292,,,n,gretil_sa/sa_kSaNabhaGgasiddhi.xml
ajitasenavyākaraṇa_book_23.xml,book_23,Ajitasenavyākaraṇa,,,,,,https://www.dsbcproject.org/canon-text/book/23,,,n,gretil_sa/sa_ajitasenavyAkaraNa-alt.xml
hetubindu_book_288.xml,book_288,Hetubindu,,,,,,https://www.dsbcproject.org/canon-text/book/288,,,n,gretil_sa/sa_dharmakIrti-hetubindu.xml
pañcakrama_book_355.xml,book_355,Pañcakrama,,,,,,https://www.dsbcproject.org/canon-text/book/355,,,n,gretil_sa/sa_nAgArjuna-paJcakrama.xml
samādhisaṃbhāraparivarta_book_267.xml,book_267,Samādhisaṃbhāraparivarta,,,,,,https://www.dsbcproject.org/canon-text/book/267,,,n,gretil_sa/sa_dIpaMkarazrIjJAna-samAdhisaMbhAraparivarta.xml
apohasiddhi_book_286.xml,book_286,Apohasiddhi,,,,,,https://www.dsbcproject.org/canon-text/book/286,,,n,gretil_sa/sa_apohasiddhi.xml
ratnaguṇasaṃcayagāthā_book_72.xml,book_72,Ratnaguṇasaṃcayagāthā,,,,,,https://www.dsbcproject.org/canon-text/book/72,,,,
śaraṇagamanadeśanā_book_250.xml,book_250,Śaraṇagamanadeśanā,,,,,,https://www.dsbcproject.org/canon-text/book/250,,,n,gretil_sa/sa_dIpaMkarazrIjJAna-zaraNagamanadezanA.xml
āryatārāṣṭottaraśatanāmastotra_book_115.xml,book_115,(Ārya)tārāṣṭottaraśatanāmastotra,,,,,,https://www.dsbcproject.org/canon-text/book/115,,,,
nityakarmapūjāvidhi_book_349.xml,book_349,Nityakarmapūjāvidhi,,,,,,https://www.dsbcproject.org/canon-text/book/349,,,n,gretil_sa/sa_nityakarmapUjAvidhi.xml
ādikarmāvatārapratibaddha_book_922.xml,book_922,Ādikarmāvatārapratibaddha,,,,,,https://www.dsbcproject.org/canon-text/book/922,,,,
mahāparinirvāṇasūtra_book_48.xml,book_48,Mahāparinirvāṇasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/48,,,,
pratītyasamutpādahṛdayakārikā_book_248.xml,book_248,Pratītyasamutpādahṛdayakārikā,,,,,,https://www.dsbcproject.org/canon-text/book/248,,,n,gretil_sa/sa_nAgArjuna-pratItyasamutpAdahRdayakArikA.xml
śrīhevajrasya_guṇasragdharanāmastuti_book_926.xml,book_926,Śrīhevajrasya Guṇasragdharanāmastuti,,,,,,https://www.dsbcproject.org/canon-text/book/926,,,,
yogaśataka_book_917.xml,book_917,Yogaśataka,,,,,,https://www.dsbcproject.org/canon-text/book/917,,,,
mahāyānapathasādhanasaṅgraha_book_266.xml,book_266,Mahāyānapathasādhanasaṅgraha,,,,,,https://www.dsbcproject.org/canon-text/book/266,,,n,gretil_sa/sa_dIpaMkarazrIjJAna-mahAyAnapathasAdhanasaMgraha.xml
suvarṇaprabhāsasūtra_book_60.xml,book_60,Suvarṇaprabhāsasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/60,,,n,gretil_sa/sa_suvarNaprabhAsasUtra.xml
sukhāvatīvyūha_vistaramātṛkā_book_59.xml,book_59,Sukhāvatīvyūha (Vistaramātṛkā),,,,,,https://www.dsbcproject.org/canon-text/book/59,,,n,gretil_sa/sa_sukhAvatIvyUhavistaramAtRkA.xml
tarkabhāṣā_book_322.xml,book_322,Tarkabhāṣā,,,,,,https://www.dsbcproject.org/canon-text/book/322,,,n,gretil_sa/sa_tarkabhASA.xml
garbhasaṅgraha_book_265.xml,book_265,Garbhasaṅgraha,,,,,,https://www.dsbcproject.org/canon-text/book/265,,,n,gretil_sa/sa_garbhasaMgrahaH.xml
svalpākṣarā_prajñāpāramitā_book_75.xml,book_75,Svalpākṣarā Prajñāpāramitā,,,,,,https://www.dsbcproject.org/canon-text/book/75,,,n,gretil_sa/sa_maJjuzrImUlakalpa.xml
sarvadurgatipariśodhanatantra_book_730.xml,book_730,Sarvadurgatipariśodhanatantra,,,,,,https://www.dsbcproject.org/canon-text/book/730,,,,
sambandhaparīkṣāvṛtti_book_921.xml,book_921,Sambandhaparīkṣāvṛtti,,,,,,https://www.dsbcproject.org/canon-text/book/921,,,,
karuṇāpuṇḍarīkasūtra_book_43.xml,book_43,Karuṇāpuṇḍarīkasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/43,,,n,gretil_sa/sa_karuNApuNDarIkasUtra.xml
śrīsarvabuddhasamāyogaḍākinījālasamvaranāmatantra_book_933.xml,book_933,Śrīsarvabuddhasamāyogaḍākinījālasamvaranāmatantra,,,,,,https://www.dsbcproject.org/canon-text/book/933,,,,
prajñāpāramitāhṛdayasūtra_vistaramātṛkā_book_71.xml,book_71,Prajñāpāramitāhṛdayasūtra (vistaramātṛkā),,,,,,https://www.dsbcproject.org/canon-text/book/71,,,n,gretil_sa/sa_prajJApAramitAhRdayasUtravistaramAtRkA.xml
mahāyānasūtrālaṃkāra_kārikā_book_332.xml,book_332,Mahāyānasūtrālaṃkāra (kārikā),,,,,,https://www.dsbcproject.org/canon-text/book/332,,,n,gretil_sa/sa_asaGga-mahAyAnasUtrAlaMkAra-alt.xml
bodhicaryāvatāra_book_258.xml,book_258,Bodhicaryāvatāra,,,,,,https://www.dsbcproject.org/canon-text/book/258,,,n,gretil_sa/sa_zAntideva-bodhicaryAvatAra-alt.xml
adhyardhaśatikā_prajñāpāramitā_book_66.xml,book_66,Adhyardhaśatikā Prajñāpāramitā,,,,,,https://www.dsbcproject.org/canon-text/book/66,,,n,gretil_not_in_repo/sa_adhyardhazatikA-prajJApAramitA-alt.xml
bhadracarīpraṇidhānastotra_book_191.xml,book_191,Bhadracarīpraṇidhānastotra,,,,,,https://www.dsbcproject.org/canon-text/book/191,,,,
śikṣāsamuccaya_book_269.xml,book_269,Śikṣāsamuccaya,,,,,,https://www.dsbcproject.org/canon-text/book/269,,,,
mahāpratisarāstotra_book_167.xml,book_167,Mahāpratisarāstotra,,,,,,https://www.dsbcproject.org/canon-text/book/167,,,,
pañcaskandhaprakaraṇa_book_334.xml,book_334,Pañcaskandhaprakaraṇa,,,,,,https://www.dsbcproject.org/canon-text/book/334,,,n,gretil_sa/sa_vasubandhu-paJcaskandhaprakaraNa.xml
