sub_folder,file,title,author,url,best_text,duplicate_of_standard
sāhitya,dakārādidattasahasranāmastotram.xml,Dakārādidattasahasranāmastotra,Madvāsudevānandasarasvatī,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%A6%E0%A4%BF%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B8%E0%A4%B9%E0%A4%B8%E0%A5%8D%E0%A4%B0%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,dakṣiṇāmūrticaturviṃśativarṇamālāstotram.xml,Dakṣiṇāmūrticaturviṃśativarṇamālāstotra,Śaṅkarācārya,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BF%E0%A4%A3%E0%A4%BE%E0%A4%AE%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%9A%E0%A4%A4%E0%A5%81%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%82%E0%A4%B6%E0%A4%A4%E0%A4%BF%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%A3%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,dakṣiṇāmūrtimānasikapūjāstotram.xml,Dakṣiṇāmūrtimānasikapūjāstotra,Vijñānendra,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BF%E0%A4%A3%E0%A4%BE%E0%A4%AE%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A4%B8%E0%A4%BF%E0%A4%95%E0%A4%AA%E0%A5%82%E0%A4%9C%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,dakṣiṇāmūrtinavaratnamālikāstotram.xml,Dakṣiṇāmūrtinavaratnamālikāstotra,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BF%E0%A4%A3%E0%A4%BE%E0%A4%AE%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%A8%E0%A4%B5%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,dakṣiṇāmūrtinavaratnamālāstotram.xml,Dakṣiṇāmūrtinavaratnamālāstotra,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BF%E0%A4%A3%E0%A4%BE%E0%A4%AE%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%A8%E0%A4%B5%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,dakṣiṇāmūrtistotram_bṛhatstotraratnākarāntargatam_1.xml,Dakṣiṇāmūrtistotra (Bṛhatstotraratnākarāntargata) 1,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BF%E0%A4%A3%E0%A4%BE%E0%A4%AE%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D_(%E0%A4%AC%E0%A5%83%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%A4%E0%A4%AE%E0%A5%8D),,
sāhitya,dakṣiṇāmūrtistotram_bṛhatstotraratnākarāntargatam_2.xml,Dakṣiṇāmūrtistotra (Bṛhatstotraratnākarāntargata) 2,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BF%E0%A4%A3%E0%A4%BE%E0%A4%AE%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D_(%E0%A4%AC%E0%A5%83%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%A4%E0%A4%AE%E0%A5%8D),,
sāhitya,dakṣiṇāmūrtistotram.xml,Dakṣiṇāmūrtistotra,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BF%E0%A4%A3%E0%A4%BE%E0%A4%AE%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D_(%E0%A4%AC%E0%A5%83%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%A4%E0%A4%AE%E0%A5%8D),,
sāhitya,dakṣiṇāmūrtyaṣṭakam_bṛhatstotraratnākarāntargatam.xml,Dakṣiṇāmūrtyaṣṭaka (Bṛhatstotraratnākarāntargata),Śaṅkarācārya,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BF%E0%A4%A3%E0%A4%BE%E0%A4%AE%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D_(%E0%A4%AC%E0%A5%83%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%A4%E0%A4%AE%E0%A5%8D),,
sāhitya,dattalīlāmaṃtra.xml,Dattalīlāmaṃtra,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B2%E0%A5%80%E0%A4%B2%E0%A4%BE_%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0,,
sāhitya,dattamālāmantram.xml,Dattamālāmantra,Vāsudevānaṃdasarasvatī,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A4%BE%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,dattastavastrotram.xml,Dattastavastrotra,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%B5%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE,,
sāhitya,dattāparādhakṣamāpanastotram.xml,Dattāparādhakṣamāpanastotra,Vāsudevānandasarasvatī,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%AA%E0%A4%B0%E0%A4%BE%E0%A4%A7%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%AE%E0%A4%BE%E0%A4%AA%E0%A4%A8%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,dattātharvaśīrṣam.xml,Dattātharvaśīrṣa,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A5%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%B6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%B7%E0%A4%AE%E0%A5%8D,,
sāhitya,dattātreyadvādaśaḥ_nāma_stotram.xml,Dattātreyadvādaśa-stotra,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%AF_%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%A6%E0%A4%B6%E0%A4%83_%E0%A4%A8%E0%A4%BE%E0%A4%AE_%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,dattātreyaopaniṣat.xml,Dattātreyaopaniṣat,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%AF%E0%A5%8B%E0%A4%AA%E0%A4%A8%E0%A4%BF%E0%A4%B7%E0%A4%A4%E0%A5%8D,,
sāhitya,dattātreyasahasranāmāvalī.xml,Dattātreyasahasranāmāvalī,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%AF%E0%A4%B8%E0%A4%B9%E0%A4%B8%E0%A5%8D%E0%A4%B0%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A5%80,,
sāhitya,dattātreyastotram_nāradapurāṇa.xml,Dattātreyastotra (Nāradapurāṇa),,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%AF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D_(%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%A6%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%A3%E0%A4%AE%E0%A5%8D),,
sāhitya,dattātreyavajrakavacam.xml,Dattātreyavajrakavaca,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%AF%E0%A4%B5%E0%A4%9C%E0%A5%8D%E0%A4%B0%E0%A4%95%E0%A4%B5%E0%A4%9A%E0%A4%AE%E0%A5%8D,,
sāhitya,dattātreyayogaśāstram.xml,Dattātreyayogaśāstra,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%AF%E0%A4%AF%E0%A5%8B%E0%A4%97%E0%A4%B6%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,dattātreyāṣṭacakrabījastotram.xml,Dattātreyāṣṭacakrabījastotra,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%AF%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%9A%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%AC%E0%A5%80%E0%A4%9C%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,daśaślokī_bṛhatstotraratnākarāntargatā.xml,Daśaślokī,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%B6%E0%A4%B6%E0%A5%8D%E0%A4%B2%E0%A5%8B%E0%A4%95%E0%A5%80,,
sāhitya,daśaślokīstutiḥ_bṛhatstotraratnākarāntargatā.xml,Daśaślokīstuti (Bṛhatstotraratnākarāntargatā),Śaṅkarācārya,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%B6%E0%A4%B6%E0%A5%8D%E0%A4%B2%E0%A5%8B%E0%A4%95%E0%A5%80%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%A4%E0%A4%BF%E0%A4%83_(%E0%A4%AC%E0%A5%83%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%A4%E0%A4%BE),,
sāhitya,daśāvatārastotram.xml,Daśāvatārastotra,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%B6%E0%A4%BE%E0%A4%B5%E0%A4%A4%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,daśāvatārastuti.xml,Daśāvatārastuti,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%B6%E0%A4%BE%E0%A4%B5%E0%A4%A4%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%A4%E0%A4%BF%E0%A4%83,,
sāhitya,devyaparādhakṣamāpanastotram.xml,Devyaparādhakṣamāpanastotra,Śrīśaṅkarācārya,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%AA%E0%A4%B0%E0%A4%BE%E0%A4%A7%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%AE%E0%A4%BE%E0%A4%AA%E0%A4%A8%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,devībhujaṅgam.xml,Devībhujaṅga,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A5%80%E0%A4%AD%E0%A5%81%E0%A4%9C%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%AE%E0%A5%8D,,
sāhitya,devīkhaḍgamālāstotram.xml,Devīkhaḍgamālāstotra,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A5%80_%E0%A4%96%E0%A4%A1%E0%A5%8D%E0%A4%97%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A4%BE_%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,dhanalakṣmīstotram.xml,Dhanalakṣmīstotra,,https://sa.wikisource.org/wiki/%E0%A4%A7%E0%A4%A8%E0%A4%B2%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%8D%E0%A4%AE%E0%A5%80%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,dhanyāṣṭaka.xml,Dhanyāṣṭaka,Śaṅkarācārya,https://sa.wikisource.org/wiki/%E0%A4%A7%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,
sāhitya,dhvanitatvasamīkṣā.xml,Dhvanitatvasamīkṣā,,https://sa.wikisource.org/wiki/%E0%A4%A7%E0%A5%8D%E0%A4%B5%E0%A4%A8%E0%A4%BF%E0%A4%A4%E0%A4%A4%E0%A5%8D%E0%A4%B5%E0%A4%B8%E0%A4%AE%E0%A5%80%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,,
sāhitya,dhūrtasamāgamaḥ.xml,Dhūrtasamāgama,Kavīśvara,https://sa.wikisource.org/wiki/%E0%A4%A7%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%B8%E0%A4%AE%E0%A4%BE%E0%A4%97%E0%A4%AE%E0%A4%83,,
sāhitya,durgāstutiḥ.xml,Durgāstuti,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A5%81%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%A4%E0%A4%BF%E0%A4%83,,
sāhitya,dvādaśajyotirliṅgastotram.xml,Dvādaśajyotirliṅgastotra,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%A6%E0%A4%B6%E0%A4%9C%E0%A5%8D%E0%A4%AF%E0%A5%8B%E0%A4%A4%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B2%E0%A4%BF%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,dvātriṃśatputtalikāsiṃhāsanam_incomplete.xml,Dvātriṃśatputtalikāsiṃhāsana,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%82%E0%A4%B6%E0%A4%A4%E0%A5%8D%E0%A4%AA%E0%A5%81%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B2%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%B9%E0%A4%BE%E0%A4%B8%E0%A4%A8%E0%A4%AE%E0%A5%8D,,
sāhitya,dāridryadahanaśivastotram.xml,Dāridryadahanaśivastotra,Vasiṣṭha,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%BE%E0%A4%B0%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%A6%E0%A4%B9%E0%A4%A8%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,dāsabodhaḥ.xml,Dāsabodha,,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%BE%E0%A4%B8%E0%A4%AC%E0%A5%8B%E0%A4%A7%E0%A4%83,,
sāhitya,dūtaghaṭotkacam.xml,Dūtaghaṭotkaca,Bhāsa,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A5%82%E0%A4%A4%E0%A4%98%E0%A4%9F%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%95%E0%A4%9A%E0%A4%AE%E0%A5%8D,,
sāhitya,ekaślokirāmāyaṇam.xml,Ekaślokirāmāyaṇa,,https://sa.wikisource.org/wiki/%E0%A4%8F%E0%A4%95%E0%A4%B6%E0%A5%8D%E0%A4%B2%E0%A5%8B%E0%A4%95%E0%A4%BF%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%AF%E0%A4%A3%E0%A4%AE%E0%A5%8D,,
sāhitya,ekādaśamukhahanumatkavacam.xml,Ekādaśamukhahanumatkavaca,,https://sa.wikisource.org/wiki/%E0%A4%8F%E0%A4%95%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%AE%E0%A4%A4%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,ekātmatāstotram.xml,Ekātmatāstotra,,https://sa.wikisource.org/wiki/%E0%A4%8F%E0%A4%95%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%AE%E0%A4%A4%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,gajeṃdramokṣaḥ.xml,Gajeṃdramokṣa,,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A4%9C%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8B%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%83,,
sāhitya,gauragaṇoddeśa_dīpikā.xml,Gauragaṇoddeśadīpikā,,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%8C%E0%A4%B0%E0%A4%97%E0%A4%A3%E0%A5%8B%E0%A4%A6%E0%A5%8D%E0%A4%A6%E0%A5%87%E0%A4%B6%E0%A4%A6%E0%A5%80%E0%A4%AA%E0%A4%BF%E0%A4%95%E0%A4%BE,,
sāhitya,gauragaṇoddeśadīpikā.xml,Gauragaṇoddeśadīpikā,,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%8C%E0%A4%B0%E0%A4%97%E0%A4%A3%E0%A5%8B%E0%A4%A6%E0%A5%8D%E0%A4%A6%E0%A5%87%E0%A4%B6%E0%A4%A6%E0%A5%80%E0%A4%AA%E0%A4%BF%E0%A4%95%E0%A4%BE,,
sāhitya,gauryaṣṭottaraśatanāmāvaliḥ.xml,Gauryaṣṭottaraśatanāmāvali,,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%8C%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A4%B6%E0%A4%A4_%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A4%BF%E0%A4%83,,
sāhitya,gauryāṣṭottaraśatanāmastotram.xml,Gauryāṣṭottaraśatanāmastotra,,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%8C%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A4%B6%E0%A4%A4%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,gaurīdaśakam.xml,Gaurīdaśaka,,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%8C%E0%A4%B0%E0%A5%80%E0%A4%A6%E0%A4%B6%E0%A4%95%E0%A4%AE%E0%A5%8D,,
sāhitya,gaṃgāsahasranāmastotra.xml,Gaṃgāsahasranāmastotra,,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%BE%E0%A4%B8%E0%A4%B9%E0%A4%B8%E0%A5%8D%E0%A4%B0%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,gaṃgāṣṭakam_śaṃkarabhagavatakṛtam.xml,Gaṃgāṣṭaka,Śaṃkarabhagavata,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A4%82%E0%A4%97%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D_(%E0%A4%B6%E0%A4%82%E0%A4%95%E0%A4%B0%E0%A4%AD%E0%A4%97%E0%A4%B5%E0%A4%A4%E0%A4%95%E0%A5%83%E0%A4%A4%E0%A4%AE%E0%A5%8D),,
sāhitya,gaṃgāṣṭakam.xml,Gaṃgāṣṭaka,Śaṃkarabhagavata,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A4%82%E0%A4%97%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D_(%E0%A4%B6%E0%A4%82%E0%A4%95%E0%A4%B0%E0%A4%AD%E0%A4%97%E0%A4%B5%E0%A4%A4%E0%A4%95%E0%A5%83%E0%A4%A4%E0%A4%AE%E0%A5%8D),,
sāhitya,gaṅgādharastotram.xml,Gaṅgādharastotra,Appayyadīkṣita,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%BE%E0%A4%A7%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
